mods_file,congress_id,context,bill_number,bill_type
CREC-2017-05-01-pt1-PgH2990-7.xml,115,OTHER,1180,HR
CREC-2017-05-01-pt1-PgH2991-5.xml,115,FIRSTPARAGRAPH,758,HR
CREC-2017-05-01-pt1-PgH2991-5.xml,115,OTHER,758,HR
CREC-2017-05-01-pt1-PgH2992.xml,115,OTHER,1180,HR
CREC-2017-05-01-pt1-PgS2651.xml,115,HEADERLINE,998,S
CREC-2017-05-01-pt1-PgS2651.xml,115,FIRSTPARAGRAPH,998,S
CREC-2017-05-01-pt1-PgS2651.xml,115,OTHER,998,S
CREC-2017-05-01-pt1-PgS2653-2.xml,115,OTHER,135,SRES
CREC-2017-05-01-pt1-PgS2653-2.xml,115,FIRSTPARAGRAPH,135,SRES
CREC-2017-05-01-pt1-PgS2653-3.xml,115,HEADERLINE,371,S
CREC-2017-05-01-pt1-PgS2653-3.xml,115,FIRSTPARAGRAPH,371,S
CREC-2017-05-01-pt1-PgS2653-3.xml,115,OTHER,371,S
CREC-2017-05-01-pt1-PgS2654.xml,115,FIRSTPARAGRAPH,148,SRES
CREC-2017-05-01-pt1-PgS2654.xml,115,OTHER,148,SRES
CREC-2017-05-02-pt1-PgH3013-2.xml,115,OTHER,299,HRES
CREC-2017-05-02-pt1-PgH3013-2.xml,115,FIRSTPARAGRAPH,299,HRES
CREC-2017-05-02-pt1-PgH3013-2.xml,115,HEADERLINE,299,HRES
CREC-2017-05-02-pt1-PgH3013-2.xml,115,OTHER,1868,HR
CREC-2017-05-02-pt1-PgH3013-2.xml,115,TITLE,1180,HR
CREC-2017-05-02-pt1-PgH3013-2.xml,115,OTHER,1180,HR
CREC-2017-05-02-pt1-PgH3013-2.xml,115,OTHER,1,HR
CREC-2017-05-02-pt1-PgH3013.xml,115,OTHER,303,HRES
CREC-2017-05-02-pt1-PgH3013.xml,115,HEADERLINE,303,HRES
CREC-2017-05-02-pt1-PgH3019-3.xml,115,HEADERLINE,1665,HR
CREC-2017-05-02-pt1-PgH3019-3.xml,115,OTHER,1665,HR
CREC-2017-05-02-pt1-PgH3019-3.xml,115,FIRSTPARAGRAPH,1665,HR
CREC-2017-05-02-pt1-PgH3022-2.xml,115,OTHER,1679,HR
CREC-2017-05-02-pt1-PgH3022.xml,115,HEADERLINE,1679,HR
CREC-2017-05-02-pt1-PgH3022.xml,115,FIRSTPARAGRAPH,1679,HR
CREC-2017-05-02-pt1-PgH3022.xml,115,OTHER,1679,HR
CREC-2017-05-02-pt1-PgH3023.xml,115,OTHER,1678,HR
CREC-2017-05-02-pt1-PgH3023.xml,115,HEADERLINE,1678,HR
CREC-2017-05-02-pt1-PgH3023.xml,115,FIRSTPARAGRAPH,1678,HR
CREC-2017-05-02-pt1-PgH3024-2.xml,115,OTHER,299,HRES
CREC-2017-05-02-pt1-PgH3024-2.xml,115,FIRSTPARAGRAPH,299,HRES
CREC-2017-05-02-pt1-PgH3024-2.xml,115,TITLE,1180,HR
CREC-2017-05-02-pt1-PgH3024-2.xml,115,FIRSTPARAGRAPH,1180,HR
CREC-2017-05-02-pt1-PgH3024-2.xml,115,OTHER,1180,HR
CREC-2017-05-02-pt1-PgH3026-2.xml,115,OTHER,92,HRES
CREC-2017-05-02-pt1-PgH3026-2.xml,115,HEADERLINE,1644,HR
CREC-2017-05-02-pt1-PgH3026-2.xml,115,FIRSTPARAGRAPH,1644,HR
CREC-2017-05-02-pt1-PgH3026-2.xml,115,OTHER,1644,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,1108,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,801,S
CREC-2017-05-02-pt1-PgH3038.xml,115,FIRSTPARAGRAPH,299,HRES
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,299,HRES
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,337,S
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,1180,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,947,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,636,S
CREC-2017-05-02-pt1-PgH3038.xml,115,FIRSTPARAGRAPH,1180,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,HEADERLINE,1180,HR
CREC-2017-05-02-pt1-PgH3038.xml,115,OTHER,1516,HR
CREC-2017-05-02-pt1-PgH3052-5.xml,115,OTHER,2052,HR
CREC-2017-05-02-pt1-PgH3064-2.xml,115,OTHER,371,S
CREC-2017-05-02-pt1-PgH3064.xml,115,OTHER,5,HRES
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3364,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,2237,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3268,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3044,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3036,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,2569,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3816,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,2230,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,3369,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,2204,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,1845,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,1660,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,1323,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,388,S
CREC-2017-05-02-pt1-PgS2660-6.xml,115,OTHER,2223,S
CREC-2017-05-02-pt1-PgS2672.xml,115,OTHER,141,S
CREC-2017-05-02-pt1-PgS2672.xml,115,FIRSTPARAGRAPH,141,S
CREC-2017-05-02-pt1-PgS2681.xml,115,FIRSTPARAGRAPH,1004,S
CREC-2017-05-02-pt1-PgS2681.xml,115,OTHER,1004,S
CREC-2017-05-02-pt1-PgS2681.xml,115,OTHER,1010,S
CREC-2017-05-02-pt1-PgS2681.xml,115,HEADERLINE,1011,S
CREC-2017-05-02-pt1-PgS2681.xml,115,OTHER,1011,S
CREC-2017-05-02-pt1-PgS2681.xml,115,HEADERLINE,1010,S
CREC-2017-05-03-pt1-PgH3080-3.xml,115,OTHER,1665,HR
CREC-2017-05-03-pt1-PgH3080-3.xml,115,FIRSTPARAGRAPH,305,HRES
CREC-2017-05-03-pt1-PgH3080-3.xml,115,TITLE,244,HR
CREC-2017-05-03-pt1-PgH3080-3.xml,115,OTHER,305,HRES
CREC-2017-05-03-pt1-PgH3080-3.xml,115,HEADERLINE,305,HRES
CREC-2017-05-03-pt1-PgH3080-3.xml,115,OTHER,244,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,5077,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,6393,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,6480,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,110,OTHER,21,SCONRES
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,2943,S
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,2104,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,1486,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,847,S
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,648,HJRES
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,305,HRES
CREC-2017-05-03-pt1-PgH3089-3.xml,115,FIRSTPARAGRAPH,305,HRES
CREC-2017-05-03-pt1-PgH3089-3.xml,106,OTHER,3427,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,112,OTHER,5,HRES
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,281,SRES
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,244,HR
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,133,S
CREC-2017-05-03-pt1-PgH3089-3.xml,115,OTHER,131,S
